-30 , -30.8024 , -227.227 , 1.04784
-30 , -29.1334 , -222.987 , 1.39146
-30 , -29.6734 , -222.054 , 0.311531
-30 , -29.2071 , -224.45 , -0.817482
-30 , -30.5815 , -226.858 , -0.768394
-30 , -29.3789 , -222.553 , 1.48963
-30 , -29.747 , -224.301 , -0.596588
-30 , -29.2561 , -227.582 , -1.11201
-30 , -31.2687 , -228.768 , -0.400238
-30 , -29.5507 , -230.724 , -0.645676
-30 , -29.4525 , -230.15 , 0.188812
-30 , -30.5079 , -232.762 , -0.915657
-30 , -30.2134 , -230.99 , 0.606056
-30 , -29.7225 , -233.162 , -0.743851
-30 , -30.9742 , -232.271 , 0.311531
-30 , -30.0661 , -229.614 , 0.900581
-30 , -29.8697 , -227.292 , 0.777863
-30 , -29.6734 , -228.313 , -0.351151
-30 , -30.6306 , -226.097 , 0.753319
-30 , -30.1152 , -226.558 , -0.1548
-30 , -29.7225 , -224.711 , 0.6306
-30 , -28.9371 , -224.07 , 0.213356
-30 , -28.7653 , -222.912 , 0.385162
-30 , -30.6306 , -223.505 , -0.203888
-30 , -29.477 , -225.279 , -0.596588
-30 , -30.4342 , -222.692 , 0.876038
-30 , -30.4097 , -225.249 , -0.842026
-30 , -33.4777 , -222.421 , 0.949669
